NAME,H1_001N,GEO_ID,state,county,tract,block
"Block 2044, Block Group 2, Census Tract 205, Clark County, Kentucky",1,1000000US210490205002044,21,049,020500,2044
"Block 2045, Block Group 2, Census Tract 205, Clark County, Kentucky",0,1000000US210490205002045,21,049,020500,2045
"Block 2046, Block Group 2, Census Tract 205, Clark County, Kentucky",0,1000000US210490205002046,21,049,020500,2046
"Block 2047, Block Group 2, Census Tract 205, Clark County, Kentucky",1,1000000US210490205002047,21,049,020500,2047
"Block 2048, Block Group 2, Census Tract 205, Clark County, Kentucky",26,1000000US210490205002048,21,049,020500,2048
"Block 2049, Block Group 2, Census Tract 205, Clark County, Kentucky",6,1000000US210490205002049,21,049,020500,2049
"Block 2050, Block Group 2, Census Tract 205, Clark County, Kentucky",3,1000000US210490205002050,21,049,020500,2050
"Block 2051, Block Group 2, Census Tract 205, Clark County, Kentucky",2,1000000US210490205002051,21,049,020500,2051
"Block 1005, Block Group 1, Census Tract 206, Clark County, Kentucky",23,1000000US210490206001005,21,049,020600,1005
"Block 1006, Block Group 1, Census Tract 206, Clark County, Kentucky",0,1000000US210490206001006,21,049,020600,1006
"Block 1007, Block Group 1, Census Tract 206, Clark County, Kentucky",0,1000000US210490206001007,21,049,020600,1007
"Block 1008, Block Group 1, Census Tract 206, Clark County, Kentucky",106,1000000US210490206001008,21,049,020600,1008
"Block 1009, Block Group 1, Census Tract 206, Clark County, Kentucky",16,1000000US210490206001009,21,049,020600,1009
"Block 1010, Block Group 1, Census Tract 206, Clark County, Kentucky",11,1000000US210490206001010,21,049,020600,1010
"Block 1011, Block Group 1, Census Tract 206, Clark County, Kentucky",18,1000000US210490206001011,21,049,020600,1011
"Block 1012, Block Group 1, Census Tract 206, Clark County, Kentucky",17,1000000US210490206001012,21,049,020600,1012
"Block 2000, Block Group 2, Census Tract 206, Clark County, Kentucky",66,1000000US210490206002000,21,049,020600,2000
"Block 2001, Block Group 2, Census Tract 206, Clark County, Kentucky",113,1000000US210490206002001,21,049,020600,2001
"Block 2002, Block Group 2, Census Tract 206, Clark County, Kentucky",69,1000000US210490206002002,21,049,020600,2002
"Block 2003, Block Group 2, Census Tract 206, Clark County, Kentucky",0,1000000US210490206002003,21,049,020600,2003
"Block 1028, Block Group 1, Census Tract 203, Clark County, Kentucky",7,1000000US210490203001028,21,049,020300,1028
"Block 1025, Block Group 1, Census Tract 203, Clark County, Kentucky",8,1000000US210490203001025,21,049,020300,1025
"Block 1026, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001026,21,049,020300,1026
"Block 1027, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001027,21,049,020300,1027
"Block 1029, Block Group 1, Census Tract 203, Clark County, Kentucky",10,1000000US210490203001029,21,049,020300,1029
"Block 1030, Block Group 1, Census Tract 203, Clark County, Kentucky",34,1000000US210490203001030,21,049,020300,1030
"Block 1031, Block Group 1, Census Tract 203, Clark County, Kentucky",65,1000000US210490203001031,21,049,020300,1031
"Block 1032, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001032,21,049,020300,1032
"Block 1033, Block Group 1, Census Tract 203, Clark County, Kentucky",5,1000000US210490203001033,21,049,020300,1033
"Block 1034, Block Group 1, Census Tract 203, Clark County, Kentucky",3,1000000US210490203001034,21,049,020300,1034
"Block 1035, Block Group 1, Census Tract 203, Clark County, Kentucky",8,1000000US210490203001035,21,049,020300,1035
"Block 1036, Block Group 1, Census Tract 203, Clark County, Kentucky",47,1000000US210490203001036,21,049,020300,1036
"Block 1037, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001037,21,049,020300,1037
"Block 1038, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001038,21,049,020300,1038
"Block 1039, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001039,21,049,020300,1039
"Block 1040, Block Group 1, Census Tract 203, Clark County, Kentucky",7,1000000US210490203001040,21,049,020300,1040
"Block 1041, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001041,21,049,020300,1041
"Block 1042, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001042,21,049,020300,1042
"Block 1043, Block Group 1, Census Tract 203, Clark County, Kentucky",6,1000000US210490203001043,21,049,020300,1043
"Block 1044, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001044,21,049,020300,1044
"Block 1045, Block Group 1, Census Tract 203, Clark County, Kentucky",0,1000000US210490203001045,21,049,020300,1045
"Block 2000, Block Group 2, Census Tract 203, Clark County, Kentucky",3,1000000US210490203002000,21,049,020300,2000
"Block 2001, Block Group 2, Census Tract 203, Clark County, Kentucky",26,1000000US210490203002001,21,049,020300,2001
"Block 2002, Block Group 2, Census Tract 203, Clark County, Kentucky",3,1000000US210490203002002,21,049,020300,2002
"Block 2003, Block Group 2, Census Tract 203, Clark County, Kentucky",10,1000000US210490203002003,21,049,020300,2003
"Block 2004, Block Group 2, Census Tract 203, Clark County, Kentucky",55,1000000US210490203002004,21,049,020300,2004
"Block 2005, Block Group 2, Census Tract 203, Clark County, Kentucky",2,1000000US210490203002005,21,049,020300,2005
"Block 2006, Block Group 2, Census Tract 203, Clark County, Kentucky",41,1000000US210490203002006,21,049,020300,2006
"Block 2007, Block Group 2, Census Tract 203, Clark County, Kentucky",9,1000000US210490203002007,21,049,020300,2007
"Block 2008, Block Group 2, Census Tract 203, Clark County, Kentucky",1,1000000US210490203002008,21,049,020300,2008
"Block 2009, Block Group 2, Census Tract 203, Clark County, Kentucky",26,1000000US210490203002009,21,049,020300,2009
"Block 2010, Block Group 2, Census Tract 203, Clark County, Kentucky",0,1000000US210490203002010,21,049,020300,2010
"Block 2011, Block Group 2, Census Tract 203, Clark County, Kentucky",9,1000000US210490203002011,21,049,020300,2011
"Block 2012, Block Group 2, Census Tract 203, Clark County, Kentucky",2,1000000US210490203002012,21,049,020300,2012
"Block 2013, Block Group 2, Census Tract 203, Clark County, Kentucky",35,1000000US210490203002013,21,049,020300,2013
"Block 2014, Block Group 2, Census Tract 203, Clark County, Kentucky",21,1000000US210490203002014,21,049,020300,2014
"Block 2015, Block Group 2, Census Tract 203, Clark County, Kentucky",17,1000000US210490203002015,21,049,020300,2015
"Block 1014, Block Group 1, Census Tract 201.03, Clark County, Kentucky",21,1000000US210490201031014,21,049,020103,1014
